TenderId,TransactionId,TenderType,PaymentTokenHash
TD00001435,TR00001435,Card,0bb3bda97ab8ea530ae89495f30be9f8d903b199e428fe5386a46b48065056e4
TD00001438,TR00001438,Card,a009131512015eca072b8c02efb64b9de8b1e79a1e42577824efe1dbd9c73202
TD00001439,TR00001439,Card,9c10b11922651b2c917eda1068ffb18b1dbbf6022954909f5f031a13b377390e
TD00001440,TR00001440,Card,627c35a058ed396747bcf0f9923cc84e3922dcad8e70b02bf693382be88e11d4
TD00001441,TR00001441,Card,5e2825de81497ab08b35e5ddc77d0f2e15ccd237192d23d48fab61047a1d4360
TD00001442,TR00001442,Card,c9c261cc68dea30e5acc523328452296a90e299cbca5bdc4d2ef9c296ac142cd
TD00001444,TR00001444,Card,b826505e927adc5214a57dc5ba06fae8b8bc13b3eb888b02a6536774a0126793
TD00001446,TR00001446,Card,c6a371e1b84ee6b347274844fee65f71f15cd9703cae4013fb7cae080dbecf91
TD00001448,TR00001448,Card,f5ed1838b91720a549e09468f10118cbe2b0b28bdec93d57f252345f575ade84
TD00001449,TR00001449,Card,0889c4659d0377c52f79ef9eee71008fe451bd794e9f144cfae0a22633098f3f
TD00001452,TR00001452,Card,b16bea3a6243814dbb7ded18478d21d2129276fdff826ef719be43d4f6c9bc29
TD00001453,TR00001453,Card,e5ef0d9c153e84891f2513e32f6264f7163d030e0c635af7d09da3e420fb8291
TD00001454,TR00001454,Card,135870cd0fc993a457e5fd8b77a3b1a83cf18aee20d5de58f913c136382128cc
TD00001455,TR00001455,Card,6d1db4638dfd697f0393b001fd49eb8b84d6155838a4edf31ee04b298e79b4c3
TD00001459,TR00001459,Card,64bde632ec5910e88f875de5e4b24ee2b4c75cf6c50a18719382dd2b45546ad0
TD00001460,TR00001460,Card,577acc2022df5ff392090a89526194cf186e91a75f254bf233264cdb300e5738
TD00001461,TR00001461,Card,34f0937b225022b1d1a66b6a5418ba9230fc7e1e2140976bcb7af8397e2eb360
TD00001462,TR00001462,Card,474f77e5d45af6937934cdc7299fdc645a40e0c49b93d89f32743797938b7629
TD00001463,TR00001463,Card,d38ba2ae2ef9047cd1fab1c74f920bd93c385ea976772a7f51266848fdbac6c2
TD00001464,TR00001464,Card,4a9f14154e0562f2d89370276d6e6c1f64459f7bddacedae17fcfb8986519192
TD00001465,TR00001465,Card,45ba2cd81edc0cbaa5f852c063908973979450a77158e9bf19dd3a071bc45724
TD00001466,TR00001466,Card,513db57a966797e19e014a11bb0396609ee3d1543f65b12ae70879a3d21e4184
TD00001469,TR00001469,Card,24e7b8df10556878922865d57c8fbc868fdab756380dde688f99f031a14cea9a
TD00001472,TR00001472,Card,849b890945b9a7486d2b11a46f4faab3b3a864d305b134fc47b76518fbee6a12
TD00001474,TR00001474,Card,3510a0c21443069c00cd2b86dbe2083e24e0ac88f5ade552ef78864ef61809ea
TD00001475,TR00001475,Card,7c4428e68ac92d1edb8b27beba6a6ed4ac4d3e301def02e8815ac53df87cda8a
TD00001476,TR00001476,Card,e0515db24a667e13a5c4062c896a1fa9221a1e42189a4874c3f689fe6d7e209e
TD00001478,TR00001478,Card,3a7330982a4053a43ec0f33d9ca8f0276d482a5e95f60f3d60c0606762d5c1e1
TD00001479,TR00001479,Card,478753601bee1ea50afdac10bab85f8d7faff7e470773d011e3311c2bc98baaf
TD00001480,TR00001480,Card,4522d4a5e5a232df02d2e4122b80f10ad6226f254b0f8c8f2700fad3b9968fca
TD00001482,TR00001482,Card,fbcde12ad55dae06fa196ddfc62475b07ba58b466e188ba8c76cbfcb0eb1fcf9
TD00001484,TR00001484,Card,8a6de97c34be2c80baf59929b455fef753c3beb2092f514101ff993bbfb52533
TD00001486,TR00001486,Card,297638f8607dfea85c8d4162eaf507b89a3f386ae922e56b19d662279f92d79d
TD00001487,TR00001487,Card,609ac9bf69864fed7a8f5834d9ca3584df209886edb38c47ddeb459853e8dfac
TD00001488,TR00001488,Card,4da4d4f3007acd3561045e049aeddef07797862369527c605532dad05ee39854
TD00001490,TR00001490,Card,88e03813872d63b554de3869b663d2695b7e60a1535af559970a6391ecbfc2d3
TD00001494,TR00001494,Card,90e5e763ee8f00dcedcc19317f2123ed3bd0485467d9573b797ff0b7e71de399
TD00001495,TR00001495,Card,0e61de6809391576cec3fe4f3d1f71b3f1e210374a94a60639715f204dd29aa7
TD00001496,TR00001496,Card,8eca7313e1a292b32492243299677be0258e9219d93a603016c9178e7cf741b6
TD00001500,TR00001500,Card,d98635afa85a36938b1c1b8ca395a3f5e4faf2eead72c2cc4f00218cef44ff28
TD00001502,TR00001502,Card,3a842522b695baeb3014ad34255a5df278daf12b8d9876ced8ca6d055516d168
TD00001505,TR00001505,Card,3cc0171d16bd3e893d6dcadd11169e28392ac1a8e86f979db2d752ed81f4f412
TD00001506,TR00001506,Card,fefc85c8568b46c9e666e99d20f5238cd3a38a785aef43b460d0493498e359af
TD00001507,TR00001507,Card,25f473d8b8195b85859e3d75b869fa097c7cbca8d450acbe020c48d5f3ba4fb0
TD00001514,TR00001514,Card,3fa980d42b1b1ecb2a9a249b81f763b0c1ea09ab8d68f46110b20eaa1a102e32
TD00001515,TR00001515,Card,07d80c3f0f69af0ff61f35a346dfb488381b171087ec1541838a9dc96dbaea1d
TD00001518,TR00001518,Card,a85b27659a1a325f418137dc8a1147f9dd6969c2a61836407d385cbeed822d99
TD00001519,TR00001519,Card,e3329ce1d839eb069a6e24e01b63619b8b47009b7b2fc318d9d69da3da170848
TD00001520,TR00001520,Card,bcd71094f541a3e70ec6c64f76fa8a3bab2ce77965e4fecc37a1694dba1be9a6
TD00001521,TR00001521,Card,36f01bf22159f4ca0f55de15fd9b0c8758909600d61cc6f8cef5e0fe2e99610f
TD00001522,TR00001522,Card,449ecdb9f79ac007cac3c6bc3dfb738567909577f4ef6e378f8b514bd63ad4ed
TD00001523,TR00001523,Card,5ce6e043c8f0e483dbaf30b4f57f011910ebf476e605315ce2cd0458e556477e
TD00001524,TR00001524,Card,cd7de50280ad03c66eebcd56453cceb80e260490fce61de0d975ed6073e200c6
TD00001525,TR00001525,Card,d23b8fe11ac601559dd8ecbd7e55c359e836ab7615667e976f0e64045a78e2dc
TD00001526,TR00001526,Card,69d52acbeddd236df6d1b5342e58584fd63ee465e44234366b55dbe0af57c012
TD00001527,TR00001527,Card,c7fcbb534964684c35955f76b16dfe3941688d3276561591aebec5e4950de938
TD00001529,TR00001529,Card,eba759df16031fb032c9da47fc7a3fc83a9c39ec082e9260431a3190be8b2622
TD00001531,TR00001531,Card,7a53fd4c4c5f88935e0b5a64d9f123c7b1641d596a2e79a3bd6d87359fea6e06
TD00001532,TR00001532,Card,7bab1213239a077aa8783fa335af5f3932482820281897dfd223b384935a8d45
TD00001534,TR00001534,Card,99978699846ac309485820f94ef668700edc853833027ecbed36af214c13a315
TD00001536,TR00001536,Card,bdf7df248618c4308ef35eaa9025fa859aa81e1f01bf25559e0fe057fabd6ae2
TD00001539,TR00001539,Card,849b890945b9a7486d2b11a46f4faab3b3a864d305b134fc47b76518fbee6a12
TD00001540,TR00001540,Card,86110027a5141385a14f726b316f7c7bc83c2468e9a32328f1fef9dc7950ce0f
TD00001541,TR00001541,Card,ef077527bdcec3a5aa0e4f9a42c805ebd090d3ffc21fc52ddf88e2003f6e5ffb
TD00001542,TR00001542,Card,f5e49edf176305cf20d7ef1146a851451c16341ba109700d146b865a170179b3
TD00001543,TR00001543,Card,3a73fd01721863554b0c30d726b058994b65b9962d21df60c2af33aabce20dc0
TD00001544,TR00001544,Card,3b6df60cc2ff5714429e4b9c1c7f85625fbde62cb7aefe3676deb9e3ec23f9db
TD00001545,TR00001545,Card,b03354b9eff059541794f2b0426b6f28176f7583283b7d4f4175bdb8d423a823
TD00001546,TR00001546,Card,f567d43210e69e4e80576ae2139a3d59aa33f3e90ec747c6c83c72cd3ca1919d
TD00001547,TR00001547,Card,e7f1cb0c1801f9e29ee0e3df2fa1ff58751fd5f39ea5bd9a08de0376c8efdc97
TD00001548,TR00001548,Card,ab07df1ac0592d25c3d38b67e1d26eec4cfcb06941c42d54a55afe3e05cc313d
TD00001549,TR00001549,Card,a0f8b500ff5303bdecd025fb735f3a8917ee2eddd3d776b4bb488176e8de82d1
TD00001550,TR00001550,Card,e120dd9bd3bc83c597d0404af26ef7573449069a394a86661e668f0a1f4460d8
TD00001551,TR00001551,Card,eececf7819496ff36f5fca78e534be7abe1aef5d6fbde89bc5ef4a672748f7fe
TD00001552,TR00001552,Card,9692173a68028c92a83ede5bcca623bd8b0064efd17e7d0dff6d5fb0bbbd29b1
TD00001553,TR00001553,Card,428a583e828ff4a2486ece88b8c471bac4ff60081fb02df90b1d573c7dfd382c
TD00001554,TR00001554,Card,d2ea1f70c955ddd9a3c69b2385c095ef39c6c8dcf7825f982690e16bf016e3f1
TD00001555,TR00001555,Card,7765fd24e3548fe2187a91eae29db590a05449eded80042dcba1284464a233bc
TD00001556,TR00001556,Card,661db421b8c304d6f001dc5c4d4e39940d812332d06d7bef860e3ca46d131d48
TD00001557,TR00001557,Card,80689f4c02f453c11b440de771cc6d3190ce7f229b4a5cf2def2d2b6bc0e6f53
TD00001558,TR00001558,Card,2b597d3eb320f74dca8be1dd4f924b218a380ca4e16f4ecc7315558d7949f4e3
TD00001559,TR00001559,Card,41efdb365e79c9c33d86f2e0b6aaa41904f635d78a6a0c09e1f394ef13965493
TD00001560,TR00001560,Card,490679426fcb75b782dd644616bbcf276b5e8e8d79dfac5434d5173b53c6e786
TD00001562,TR00001562,Card,1b2f734b19d8735d6f20cb465b482d829f6c26ea368e90c5365cf413c841b4b0
TD00001563,TR00001563,Card,700620da0ca1c92a20f674dd97af6066b097864dcd0a2fc57a2630614f7efb02
TD00001564,TR00001564,Card,894653d43ff29b1f97599cca9da3de8deb4f0b834f0e6a6644cbb639dc2c2274
TD00001565,TR00001565,Card,00f91baf65e7c6b5a959d6dab73ce90e2dc4668285b9fba9d3a7324fdddf757d
TD00001566,TR00001566,Card,91efbd6f00db63ec5340e02908ce4a532d92919f1b85fcb8bcab2434c43c808b
TD00001569,TR00001569,Card,1e41b77068f1914ad34f27031b69dc944567e992332de931234736f743d73f63
TD00001570,TR00001570,Card,c7b01b5873693bb8cecefea35d49ebe21063c5b5b624702abebc67b80b9749c3
TD00001571,TR00001571,Card,95c8b40fab16b0a2fed396997a3fd23f6310d966b7888d6ba53b3ef406891818
TD00001574,TR00001574,Card,037d6dc4b914fd5ceef08a672289c71ecbef5a1aaa2d595e73947bef952e0b6d
TD00001576,TR00001576,Card,ff8397f24c40620e2c08ad5717b380d238b582d5e36080686f96e67af0dac813
TD00001577,TR00001577,Card,526c07b220c6e51edfaf82fe73983ccd903bf827357b538683eb396a8f6e535c
TD00001578,TR00001578,Card,41e8a4bdb54b878305a667fc1bcd8b150845bfec200ef6cb9a0583a18c1023db
TD00001580,TR00001580,Card,3ddf899fb88621bb1d7b1a2bb2addb0ac822a4077885d3c5ba17bd1774924dc8
TD00001581,TR00001581,Card,f08453f6023a97c52776fe75c8ba137b10d39398d0dd38ef03fcbdd44a0558b9
TD00001582,TR00001582,Card,a4faec488c801d333c235be4aa0cb63996b4339210c922b58e59de91241dc4a4
TD00001584,TR00001584,Card,4f0eec5171bd9ee4d9d1724af36fc9509466f454a020340d8f04dc3ede90dae5
TD00001585,TR00001585,Card,884fefce1f27e940883110584898551b55ab2c0b60ab968f03d0652138c2a7df
TD00001586,TR00001586,Card,63e9d23046c43a4a2e3845042d3ab98035fc0318b7e3abf2491987a98eace025
TD00001587,TR00001587,Card,286c0931c08132d6b4663cc9d68d45c0dd4824f0fab50ee4dbf17292200c405f
TD00001589,TR00001589,Card,b3b213da7ca9ac18b07ece5d75dd5e79e76d37af7035dae608b4400008922ea3
TD00001590,TR00001590,Card,cc8e81cf7dd25bb79c29a290e9c0b5818cacd6ccd9e4b247fbc1eab3fbae5c0c
TD00001591,TR00001591,Card,8551b8fbd95f84c6503f5577a366691bce7a5f41a3c26bce5ced02e41984fb06
TD00001592,TR00001592,Card,5035fa55166e53a2277dc87bd1b6db78b392eae8197c9fa71adfd974a16f8103
TD00001594,TR00001594,Card,28a6da3e9e82b6760fcaf8cb39f4416ad8847cabf83dd7266d9b7f7f2ad7bedd
TD00001595,TR00001595,Card,1d301a3f94ee8ec8a4342be3983ba4235ae3b9142984627152069d0df9fef0c7
TD00001596,TR00001596,Card,2d7904f028c370ab9f11e15587392b4a4f2251cf3060e38ac38af363903afdc6
TD00001597,TR00001597,Card,decea0be6d85737d849e06a0a08201b27de11c3b4b4d49315c441a118844028d
TD00001598,TR00001598,Card,af24036117f00692910eae7c9fed620134769d1cfca618438b7b7f382758ce24
TD00001599,TR00001599,Card,b6578f765fb0c41d77d395102d3f8c3b2cfaf6c81c153577ad8c2c30079cef53
TD00001600,TR00001600,Card,93c4d74b9e9c49b42a225cbe507f5519422fc274f20b0f3450ba4455ca279d84
TD00001601,TR00001601,Card,b7818826d1dd317e6ee02ad04051c1c49fe52f792a1747faedadb4b709ad1873
TD00001602,TR00001602,Card,4e0fdfe124e0c3578cbba2db136a84705e51d4925d388dc57f6ce0c7498fb8c6
TD00001603,TR00001603,Card,62a891fa275df3185fccc7b0338699403e0b018cc555369142d809992875ea98
TD00001604,TR00001604,Card,64b985b368e682b7825e68843f5cd399536ee3c22dc41b1c46f83013402bfc31
TD00001605,TR00001605,Card,634c8966491e980decb20636af078df7210a4d89d9a0f11855e581d269bd774f
TD00001606,TR00001606,Card,8d0717ec205ce0ce2d1e16fbf496a9a35ec58a755a2ec319daa2c7d53db26efc
TD00001607,TR00001607,Card,a6828ee35b2433425387b7eab0a7390bc7a1b1b0e29e1ab242495ddd13c483fe
TD00001608,TR00001608,Card,f2c4aa91ea0e2ea908ad4da509e0ff228fcd09c08a1f9169d3abdc857899cd82
TD00001609,TR00001609,Card,f364be421f3e28d73bdc32f6ac744fff1033d0c860453fe8c87697f067dd6c53
TD00001610,TR00001610,Card,a78ee25d27f586dca692139ffb1ff9cb2018e4170b0d1e04ea56d7da79b971cb
TD00001611,TR00001611,Card,c1793af24ef64a0e4b67f816edb19b416e61d3cca5474f642f9228a34b83f954
TD00001616,TR00001616,Card,2240df3cd34d418626ac60b94365299606caebf6a2e299ac41f2f3eead6b9ef2
TD00001617,TR00001617,Card,054efcb4a1bf37afabcd5e2247167c4f47168cc7f3e032d92880fb6d2280c7c6
TD00001618,TR00001618,Card,9ba7c4417d1fd29537b458b229bd6cd8e98f4330642b6f98ab3a80edf58427c3
TD00001620,TR00001620,Card,0d1d25eef7716db6b9588a4e8af7c6b037019efd8a94cdefff8bd67cd258314e
TD00001621,TR00001621,Card,861ec4acc22e9046e64a25b1e0e833d276da5c9eee649ea19f599e14671cb35d
TD00001622,TR00001622,Card,0f5df5dc028a411351e57bc21734927628fb02e624903a509087097ce51ac4fa
TD00001623,TR00001623,Card,bdf7df248618c4308ef35eaa9025fa859aa81e1f01bf25559e0fe057fabd6ae2
TD00001624,TR00001624,Card,beb014627f683196aeedaf88bb1f57ee0bc30fe2b0e4068a854a46e6258f4069
TD00001625,TR00001625,Card,00f91baf65e7c6b5a959d6dab73ce90e2dc4668285b9fba9d3a7324fdddf757d
TD00001628,TR00001628,Card,f3be85333e9183b1334c0219bea11842bb2f49c70e3505179ba7ab876b11026f
TD00001630,TR00001630,Card,0b62c8b47eed81832b6936709ce0ff5d511ba75d5e1a8d4463b2f73bf2aa3bfb
TD00001631,TR00001631,Card,b642d3a3e558f385dfd3f59b661df525dad305ceeedb774fd54fa9d3a9e8c0f1
TD00001632,TR00001632,Card,3517635fa572d2056543bfcd526c467d3e3f92384fecc692affcf67290a715a0
TD00001636,TR00001636,Card,ddcf555bb9b714f5c69f0fef7d725048f64143600106bc06c0865bb10145d6ad
TD00001637,TR00001637,Card,4551513830ddaa0b02c2a66770ffd52f797fe84f027cba238a33ea69276d36ae
TD00001639,TR00001639,Card,5c6d06c55d244d31d1c6d3b75ffc20ab7c75f62766b287f34ec65cab8eb3ebb1
TD00001640,TR00001640,Card,836f773f08b558c731a6c147eb139cfd2fb6328478fc82b7f483a0c129ae9bfd
TD00001641,TR00001641,Card,04e586d17aade43d70293ed3fcfb8a7f773993e9417d0279ac94fa8789276e38
TD00001642,TR00001642,Card,fa0ec88538f5b8794f29dd0a4bec01a6a3cca820428e798be2c7d7189efdd521
TD00001643,TR00001643,Card,8f365e402119940097daf2c0dc0a1da2cf39ea589a77eeca90f4a028888fc96f
TD00001644,TR00001644,Card,c87ecfbf119561487be14036c1dc427580d011f8f769713e38f752e77373b76f
TD00001645,TR00001645,Card,c93b10cb5c234eea10ebf9ce2e6efe48cdb94f8784e1cd0dce495b51048572d7
TD00001646,TR00001646,Card,d83a2e5e3153d3ec9649bb45967d8cfb2171ab0a30651fa354e78ebfcece2a19
TD00001647,TR00001647,Card,4b968a8b6c64c7f166ef7ea030cc3e9b09acbfbfaeebcffcbc0e458d4af36d51
TD00001648,TR00001648,Card,5f2d25c83f8e3f2618598e6b16bf5e2e5b1dd48e93c95317327fa75d55d781a5
TD00001649,TR00001649,Card,7022c50c866838353d367df1bb477ab2562b9ab64187d84dd087e212f09428a8
TD00001650,TR00001650,Card,83cd6f04c3c1b55d3432316e4f3fbd872eed305b09eb3be01ae013560fb29858
TD00001651,TR00001651,Card,edf45c0e5a7a907f12a99b43a551b22e62739a0961982319e2be62a92f928dd8
TD00001652,TR00001652,Card,5ed3e2f03f0d3322b1fd7495410a33c49edb66d51b64dab97f4056fd2543a5b3
TD00001654,TR00001654,Card,cd63690d21df3ea4e75f910a401408772f669d26219bb309571e7b9b78838b7b
TD00001655,TR00001655,Card,e48b6c35cd607b30481a1fa072df7f73bf45f53cba4abb8b6498baf541b370f8
TD00001656,TR00001656,Card,6774206e34e76f6806e37c237b20ffffa1f879a9c4788e7ef483af8e3f4d2330
TD00001657,TR00001657,Card,8a408b10199f9c901d2d38104dd54f3b5e38ac4e0c2f213638c4be00b6a5ac2e
TD00001660,TR00001660,Card,cd29ff176700b384d84e9ad749f3dc989e4421b223f592b92902d32660a042d3
TD00001663,TR00001663,Card,ab4061cb7c999188f76d5d0c76bb01562597e63235a0ad2110d4755a9a9f0e71
TD00001664,TR00001664,Card,ffd149757f01fae2f5d9138fc448db85cd0a74511fcf460f8056a39f247de187
TD00001666,TR00001666,Card,2527a2aa678f37a63bcd915ec9079e9c1757a673a9df4dab2092a7219739ecc5
TD00001667,TR00001667,Card,5efd6203486572eea498cb997262dbc76770c33f34b7fabc7e598ce584fa3b98
TD00001669,TR00001669,Card,6f923bea0b0d6f891adb6039632e77411a987a43a0d75c20c5a83d3f922929af
TD00001671,TR00001671,Card,f6e4aa4f5f1d016b87e6fe0caf29db52f1d9e8e12d0ef335c47e388ac70b9602
TD00001672,TR00001672,Card,34bcc514fb64702f45e640074ac8f62b8e1a6ec73cfa63756b45916edc5dde6c
TD00001675,TR00001675,Card,487c535a7821ac29e2b59d65598d7afd49b314db14ea890cfee9ebf62553500d
TD00001676,TR00001676,Card,55720ba8dc2bbcfe427a23393427d1ee782c23b92af8691d69083ac83a563a92
TD00001677,TR00001677,Card,7a4ed586f56ef7c968970644733f4a091f409d5d864ede972da707734c31a9f3
TD00001678,TR00001678,Card,7559758e46f571f7fc48d8c08b12ad3221c03b3cfbb733055e9feea8e7de5674
TD00001679,TR00001679,Card,a668807340be2c856532b35bdabb738f03ec6b755f2bf917e5e8eccb04e48e78
TD00001680,TR00001680,Card,ecba81d818b1e4cf79a91254bf4e67785446aca6da60e102c8fe6c2150e7d1e7
TD00001681,TR00001681,Card,00f91baf65e7c6b5a959d6dab73ce90e2dc4668285b9fba9d3a7324fdddf757d
TD00001682,TR00001682,Card,b1427a2c0a629039c919ff5a0c9bd789352b0294d8322af701eb0a6111d32c87
TD00001683,TR00001683,Card,4914bc094918852ba0bde59da918640c4955cd91fa8d58e64e61830dd080fc6d
TD00001684,TR00001684,Card,3790eb0e8240fa72ad37f4c1c868a0c37b95d6e3341b26a50d739321bbfb4bbb
TD00001685,TR00001685,Card,3c5bd1658808b4252cad695405f422d094c2744b11cfbe666afb60e2e306c783
TD00001686,TR00001686,Card,acbf368e7d8c2ad473ee6850f3ae48d414a31d0bb9d9cc60d4dc75cf2904a9aa
TD00001687,TR00001687,Card,d6b229d33357a39735a4907328a0f269eb13b54d9e0dc74db1e3ff6df3358858
TD00001689,TR00001689,Card,1bc81fd7a52e882149bd8a5c1ff6be7668ef00321279f5a097084f7326149f30
TD00001691,TR00001691,Card,d167df82b16a5976b8c653e2b149232a763ed89458c2bd52b46863e0a9a4bd13
TD00001693,TR00001693,Card,35586acd64880f86f74850ccfb0150fcf2272986cf5bc79af81a071c6ef2f1f8
TD00001694,TR00001694,Card,eb7401d052f9729f4a64f05904f6eaf005da0daf823b3d3ab28468b51b908a3e
TD00001695,TR00001695,Card,d48f7b8608b8f8fa423cc3ff4941614fc77fa3e4d68902ccb3beff32009240ee
TD00001696,TR00001696,Card,0f7eecdc04cae34a82b86b64501e72f83ea9a6748297f712b78b41e69f195b33
TD00001697,TR00001697,Card,a78ee25d27f586dca692139ffb1ff9cb2018e4170b0d1e04ea56d7da79b971cb
TD00001698,TR00001698,Card,b29d227c5a64a38f412ecfdacf3c55648a0d3fde846848a70f74af8e8939910e
TD00001699,TR00001699,Card,742d34b8018f06b9c1076eabf096633e948b7e5076bc53760067f07b2cfa7a56
TD00001701,TR00001701,Card,d8dee237fc1907b6b2960a14ba9a69dc0dcb7ab878aae7778ad46ba929fc0344
TD00001705,TR00001705,Card,e19b44d7fa92012185570d346f22b7e1eec00c0dd80affd166225a139210d24f
TD00001706,TR00001706,Card,d23b8fe11ac601559dd8ecbd7e55c359e836ab7615667e976f0e64045a78e2dc
TD00001707,TR00001707,Card,8ba0bd8a384d8d6876bd343f154048e75070450451b2d24c66d73edaf46580e0
TD00001709,TR00001709,Card,895c0f000780c4e0ee0a379d39810c59feab8a60764a01e322e8546596464848
TD00001710,TR00001710,Card,67c090867f68f0c752b908e41c6a4cc8acbadc641a9c6a0b1b847ecbfd5e423b
TD00001711,TR00001711,Card,3d90e575db0f19ee594a90282ff4bcb4e400409d258a599a0c14cd5e636f8b60
TD00001714,TR00001714,Card,6c249b8928b76d35714bc972b7b54776148d66302b67d27a40fbaac04e51185a
TD00001717,TR00001717,Card,3cc0171d16bd3e893d6dcadd11169e28392ac1a8e86f979db2d752ed81f4f412
TD00001718,TR00001718,Card,7db9fc8008bdccd2f35e8d3aefcedbd6469e83d03f1c3724088953835a82d011
TD00001719,TR00001719,Card,d880d3facbb0b9bafd5857ec942cb37d2a3011359259294230397dc51012baf2
TD00001720,TR00001720,Card,02b0d7b8d21afffafd7a25a87ea28c34feb1ebb1d1af27ab112d26519845aa2f
TD00001721,TR00001721,Card,eb7401d052f9729f4a64f05904f6eaf005da0daf823b3d3ab28468b51b908a3e
TD00001722,TR00001722,Card,700620da0ca1c92a20f674dd97af6066b097864dcd0a2fc57a2630614f7efb02
TD00001723,TR00001723,Card,4dee1d3bdeefcdd866001a94e30b0e7de69d0ac7f1dd1af849b08b298d152563
TD00001724,TR00001724,Card,7e78a6b9c6297eed81d1b2d9a045f879103877b92707f13b7471eb9133e8e8e1
TD00001727,TR00001727,Card,e868dc8fd3b6b97f5b1d0fdef3514d4200e61b19ee22ac74652563285a761f2c
TD00001728,TR00001728,Card,4805d176f676bbfeba5cd89a4333dbd73d8bb86666bf8bda364346c01c50d1d5
TD00001730,TR00001730,Card,a305fc06215fe1b836b50a067f8aab310713d3f4e93a0f16a647b0f13af97d9b
TD00001732,TR00001732,Card,0526f70eb8d41c704b24dd9186d8df9c24fcb6f41d4158ff8fc08320fa97a879
TD00001734,TR00001734,Card,34380635b442c1016cf06df723b7511031a841d59604cd4387cca48d78cad973
TD00001735,TR00001735,Card,c9c5f1557e8dd50c59311c68efb5017db2f23a388b445e477e458e22e094ee16
TD00001736,TR00001736,Card,aa69bbd3e2c6a8d1766981ec7a1edcc4b6aecdc902186eea57b09a2abb753995
TD00001737,TR00001737,Card,8d79e3b299530e01c5ce05a3df9e5f8e5a224ffb3cd62f628ad79b7794546ba5
TD00001738,TR00001738,Card,864754749cc3c108d9674770463fd05b25d657f7486ca1f6293593d96e76890d
TD00001739,TR00001739,Card,b1572ed232ae8c7891e171661f6c4e2ca8c93e792a37b2bdeb0418bade553c6a
TD00001742,TR00001742,Card,5a18b2d82832b3d8e536b57c288da5ec852856cd62043d1062d98a21960ef667
TD00001743,TR00001743,Card,fb101dd29dfdb275e9717aaf65c92b0fa81581f8762b3f1bafdaeccc878d21c2
TD00001744,TR00001744,Card,1ebfeb1cf63bf99062132936c4f1e528a9a2439b130d56ab59452156047223e2
TD00001745,TR00001745,Card,454d3f7b0c43c0d6a68d80fca446c2367743ef254d122e1e37311926111a5bb5
TD00001747,TR00001747,Card,f3be85333e9183b1334c0219bea11842bb2f49c70e3505179ba7ab876b11026f
TD00001748,TR00001748,Card,27e853f553f7084f96be6c083df6868aca4ed4204c027cfffa09c8546f35427a
TD00001750,TR00001750,Card,1e8e5a7012a91ccebdf1d3dd1a515c07e0a1eaa2729c3712a75fb4971b9289c0
TD00001752,TR00001752,Card,2e9455e2911206cafac57a8c57db7c1fac88a21def0945e5065160c7a5e8107d
TD00001753,TR00001753,Card,85abee827d8bb48d77e770709fb6d621c525d4000930d013a60d8344cfeeb33f
TD00001754,TR00001754,Card,d9d376185cbfcde14a1db3bb629e2fa3a3996ad5b923d5e89d2530f58454ae6f
TD00001755,TR00001755,Card,adbc93d53a6bf86bd98a7832e0ae1f90795db4b2227d8a1441e08f1be9d42f9a
TD00001756,TR00001756,Card,1e986b36a08c56d370ddf9c68cc9fe5c6a40bb10229ed3fd826f2949d9ba9f37
TD00001758,TR00001758,Card,bafb8c513de868c76b8d34993c078d5716922325002f63ddb583c82a25831422
TD00001760,TR00001760,Card,bafb8c513de868c76b8d34993c078d5716922325002f63ddb583c82a25831422
TD00001761,TR00001761,Card,f6c835f3652c96250bc96c3cc1b12b00be18beafbad1a706d1c00f7634a86277
TD00001763,TR00001763,Card,865cc1750160ad30f2f5f2dbe2848f1996b744a77c73ad7837bdecb7a099b05f
TD00001764,TR00001764,Card,ef50dddf8bdfcecac8b060c717ad29746d41fec6323a8b81b34bda09b295eebb
TD00001765,TR00001765,Card,c9adfa2080d5ccf8af9fe2630b3c392ffab903461a5b49bb7a80fd40d82fb6f7
TD00001767,TR00001767,Card,3c26c184f1ed58671dc084b60a90fe6ebce9cd0a02da637a5507fcceab73d0df
TD00001768,TR00001768,Card,253f9c84136bb695944178a44c5e9222127b8869576b7da2eba331838f2b8243
TD00001771,TR00001771,Card,246371a3cec7de65e4ef877ea7b013c61546ca1f401692969e7fe356bae424b8
TD00001773,TR00001773,Card,0f1195480f35441fe06406edc565a303e88c9eb8ea715b10cb7cfae6433eeb56
TD00001774,TR00001774,Card,7911978d1fbe8bcb751b37c6ac93a63a3a0fc2119dec54e4624ace887b0c1e2b
TD00001775,TR00001775,Card,cb8931650ded74935bdf41c633f57988b542c6116ac59a54221f08f3a81e5616
TD00001776,TR00001776,Card,6f461e7e7e757c073ab80cfc4cf9769d66bd3070f568d82b6902267c7ae38700
TD00001778,TR00001778,Card,23f2d3ce118c247f59e2adf918da55a35e4ec0482ca65800fdb0ce4a7315e448
TD00001779,TR00001779,Card,f5b1d25699d9f7e2e1ec98b04a6ac988f010dd7f63c32c956241321d6e19440e
TD00001780,TR00001780,Card,33d7add25596ba85b6f74b3eca6c7049a04fa27bea6113361111b88ca5ae04e7
TD00001781,TR00001781,Card,05a4a6b0113161798ec3c28e43f40ccbba31cb41aecd5048eab6cbc8970bd5dc
