AnonymousShopperId,PaymentTokenHash,DeviceId,FirstSeenDate,LastSeenDate,PreferredStoreId
AN000601,f7504af1139628f8fba89387d73b36934f036f675c04d063f4c38d1e1f271eef,DVBFN5W6QD1IWG,2025-03-21 00:00:00,2025-08-29 00:00:00,ST002
AN000602,eaadc748860d07d1f58d08027508e02afb42381a0cac470266ac9b2049907bb2,DVLSKOFPX6H3GO,2024-06-14 00:00:00,2025-12-10 00:00:00,ST020
AN000603,f8dff7f70d24b1675ad38c7aec0b5e27b596165cd8e79562c3c725f08a43628e,DVM18OV9WYJN5T,2025-05-23 00:00:00,2025-03-09 00:00:00,ST018
AN000604,aa69bbd3e2c6a8d1766981ec7a1edcc4b6aecdc902186eea57b09a2abb753995,DV5ZNEP4TU982P,2024-09-29 00:00:00,2025-10-24 00:00:00,ST014
AN000605,f94cec30f5f2c9a7fa533cdace7c3a4be0e423178c7632d7d653f002b1da3a44,DVIQT7QK6VSFAX,2024-03-11 00:00:00,2025-06-11 00:00:00,ST013
AN000606,c1c0d7b0d3aa36f22b74ccf2796e31d03660f274ccad9271e8096a0f38e1aefd,DVXG7BVGVKFUUT,2024-02-21 00:00:00,2025-12-09 00:00:00,ST021
AN000607,20da6dcf5a98a3888252e26ccac50e3bb09de4d61a1a381624e76ea333dee042,DVAGV4R4ZQTIZE,2024-12-13 00:00:00,2025-07-20 00:00:00,ST010
AN000608,9f80c35ae041ef08f19c40995cf4809670eed6bc1364f5c0cda52982207072f6,DVAUV3BJCEMS0D,2024-11-15 00:00:00,2025-08-04 00:00:00,ST035
AN000609,93397f242856ef74949a632ccda027d2ccc5ecb2592b29b7e0c7818c1b1d0752,DV9OCN4KTMOH7E,2024-10-07 00:00:00,2025-04-03 00:00:00,ST003
AN000610,5eb61e7cd5c53f014ff2bbe5f0d03603c257a620ac17d0d9716af0364bcefd5f,DV4PN6Q5JV4D3L,2025-11-08 00:00:00,2025-07-12 00:00:00,ST009
AN000611,22c35a9fe5a452eaf6362743f06ed2f4454fb29d65d7d619c3fa4e797210f3d8,DVZXI72D58M0NO,2024-07-12 00:00:00,2026-01-13 00:00:00,ST008
AN000612,46d817f6f76ac5bf5228e0bba17cbdd7a680ee7ffca302956578efb47e18e83d,DVZY05WQ0FNUUS,2025-01-25 00:00:00,2025-08-26 00:00:00,ST025
AN000613,9c10b11922651b2c917eda1068ffb18b1dbbf6022954909f5f031a13b377390e,DVH084OFX303AU,2024-03-14 00:00:00,2025-01-20 00:00:00,ST002
AN000614,c685f37125b5c7ad62d25cd14656af5f2576bf5bcd154bef10a6c81e91ab2123,DVUL2PK0T93IPD,2025-11-27 00:00:00,2025-01-05 00:00:00,ST013
AN000615,7a54695972adcda1412019b4eba6c6f3cfbc17ead55c81b765530639eae73424,DVEPVRAR6HN6NF,2024-11-07 00:00:00,2025-03-22 00:00:00,ST007
AN000616,9d5d8992bc8bc5ba154fd4feb8c6c1f8fa8bd82c1b6c09adfca115cf9426e30a,DVFXEDIWNXU43F,2025-11-25 00:00:00,2025-07-18 00:00:00,ST037
AN000617,517a1e4bf0bc17e197a98e36a16b3981aebb905d8abfdaab01a1a58c7352ea45,DVD6PW85HUJ501,2025-07-16 00:00:00,2025-10-27 00:00:00,ST016
AN000618,efdcfd5377a71fcd36419b704320383ab7d6d0c5c9e7fea17418177cbc141675,DVSB8O6D6L8LZ0,2024-12-28 00:00:00,2025-05-12 00:00:00,ST009
AN000619,71da2b8be8faafeb233335f96b051f40ee130f29ad69aae89addd87f84f6dbcf,DVGJYV2TIL14Z1,2024-05-07 00:00:00,2025-10-11 00:00:00,ST006
AN000620,d3792f1c31fcc6005bd7a984811320ed7010c428887515880597f82368504a5b,DV2D902OZIGX65,2025-09-29 00:00:00,2025-04-08 00:00:00,ST016
AN000621,1e9b346807acbc7c23a02937b419d58bf9112a3b548b3334843cdf449ef9ad56,DVBXGQMS0XZ5WH,2025-08-20 00:00:00,2025-09-12 00:00:00,ST027
AN000622,32d5d4de1ea1bcf541ffe3234a2cc47bbf08c54e2f7023cf200e0e816bfacf50,DV75UZ4NEEOJW4,2025-04-10 00:00:00,2025-10-09 00:00:00,ST004
AN000623,2ddc24f5b836e57c5b36f61c75b30d3e8cf99281f31d803e522b713e736261e5,DVYXKZOLWC8ZTS,2025-08-17 00:00:00,2025-04-10 00:00:00,ST031
AN000624,c174f48d7ad07600cbd854d4531cf9c68327ac9ac521f9b314d7b7b418e19b04,DVZBNLPD9U3AWN,2025-08-21 00:00:00,2025-06-12 00:00:00,ST026
AN000625,5faeda08e1460f266967d522fbc69b935a33f337cc63c7ae37cfeba95ae73ad8,DVPEITL0ZWLP1Y,2024-11-03 00:00:00,2025-08-04 00:00:00,ST005
AN000626,e868dc8fd3b6b97f5b1d0fdef3514d4200e61b19ee22ac74652563285a761f2c,DVD0IE7IXOD8BQ,2025-01-17 00:00:00,2025-07-13 00:00:00,ST031
AN000627,061b57afdcf2383b9c5d64b4f465683c937a1c33355c1566cee4a87d0ccf9197,DVG6WNIL07DLUV,2025-01-19 00:00:00,2026-01-02 00:00:00,ST018
AN000628,a901f96e2fd705634b5d994b0471eef7d45ccf6d0ecc89c942fe6fc467c3cd58,DVUR6RPOW085MX,2025-08-17 00:00:00,2025-09-14 00:00:00,ST032
AN000629,d00cc9b15e81b44bb2761a98ab03205453d22cd1d9a1adb5b7105a97228eab88,DVIT5ASFD8TVK6,2024-12-05 00:00:00,2025-09-22 00:00:00,ST014
AN000630,41efdb365e79c9c33d86f2e0b6aaa41904f635d78a6a0c09e1f394ef13965493,DV3RE2PEMU8QNU,2025-02-23 00:00:00,2025-11-24 00:00:00,ST036
AN000631,8a408b10199f9c901d2d38104dd54f3b5e38ac4e0c2f213638c4be00b6a5ac2e,DVUPTBWBUGE3XG,2025-10-29 00:00:00,2025-12-04 00:00:00,ST034
AN000632,7fde38c2d687f26900d6e07c5fe23ce5d92a046b56fad64888af0e8a2d9e3fb1,DVHQS0O0Q25QYT,2024-02-24 00:00:00,2025-09-24 00:00:00,ST032
AN000633,07591c73efa40fbcecf3966ec6c231d6e308f5fa103dcb53efe1d3c088717645,DVNDEE8P6MNN5A,2025-09-04 00:00:00,2025-07-15 00:00:00,ST034
AN000634,a305fc06215fe1b836b50a067f8aab310713d3f4e93a0f16a647b0f13af97d9b,DVOS4R4S6OEFNU,2025-05-05 00:00:00,2025-10-31 00:00:00,ST040
AN000635,cf75d5e2b0a223bcc02ac2b8a4dc3ad4d5c77a64406fcdb2347853682abb376f,DVAVX5X2ZUN547,2025-01-08 00:00:00,2025-03-16 00:00:00,ST015
AN000636,461927a8261c308bcba79cf1fc4b66ff138cf9fdf7b12d9ff30fc92c4c8d99bc,DVW199CBRYLOR1,2025-02-03 00:00:00,2025-07-17 00:00:00,ST037
AN000637,6eca545f864b29d44b285cffad4cb5366f5a619a312db5a6a5b56768329f6c05,DV7JM7BA37ETAI,2024-06-28 00:00:00,2025-03-06 00:00:00,ST017
AN000638,2d7bc2b16ef432b9909aa16053af41626845951513ca6c8ff6ad624b807a7276,DV2AKUU0N8Y5FA,2025-02-09 00:00:00,2025-12-27 00:00:00,ST031
AN000639,2eee950228e20c6af878ddc71e06e46268c7a032ef62225b107e0c2b8ad9a6ce,DVKCE1OKZG7Z7T,2024-02-20 00:00:00,2025-11-23 00:00:00,ST038
AN000640,593984f3f53bb37563877ea27f05e8558edba4e318b40148d46ef621362a9aa4,DV1L6S2IIM0FNJ,2024-05-30 00:00:00,2025-10-08 00:00:00,ST019
AN000641,b4baa7c5aa237d3b25fad779c04c18389ca8a58f4475f5109c570d823131cd7f,DVSK6DW66OC5HV,2024-04-27 00:00:00,2025-03-22 00:00:00,ST002
AN000642,957af395ef95ed67e8f03f5f4f0bdaf4c119cf06004fea030a77525f3e0e46d9,DVBC0WVU0THXMN,2024-08-24 00:00:00,2025-10-10 00:00:00,ST016
AN000643,b097338518067f8d98716eab5109b40a16cee64e1f7221b4da99731c8b06e31e,DVOBVFJ7N81D2J,2024-09-12 00:00:00,2025-07-29 00:00:00,ST003
AN000644,18d1c886ab6f8de97c2146682926b36891d93bd8a23004bdd29cc9390c1b6815,DVWNS657CHU9D9,2024-11-20 00:00:00,2025-07-04 00:00:00,ST027
AN000645,f364be421f3e28d73bdc32f6ac744fff1033d0c860453fe8c87697f067dd6c53,DVHKKRTW86H1DX,2024-10-10 00:00:00,2025-12-28 00:00:00,ST001
AN000646,1d790948c8df76e989c375bbf1f6fb07cb05302d390d1b85ad599d9d0f5bf863,DVJDRXEICDRR79,2024-11-10 00:00:00,2025-12-30 00:00:00,ST030
AN000647,e7cdd6156a7ffdfc966fd6c0b1b280f415e83bd2939621cd2be3bfff3a54204b,DVVLCI75H6B4OA,2025-10-01 00:00:00,2025-11-11 00:00:00,ST031
AN000648,ac001d400c8d70b5545817644772adfacf679db9b518f0de7e8339d3d7fd5c13,DVA07SUUVC8922,2024-02-15 00:00:00,2025-04-19 00:00:00,ST024
AN000649,b1020d238f59a4203b21e174a5760b3651baf5ff2fbc7f6a93b82de34f93ff8f,DVAUZGP42QA1KB,2025-09-25 00:00:00,2025-11-01 00:00:00,ST011
AN000650,f16b9b939e5ecd2d6459c3d6bae3334e287989053e757905d764a447d7eb3f1d,DVE1Z7YCTXP9XI,2024-08-01 00:00:00,2025-11-07 00:00:00,ST019
AN000651,4be21f600d0f2fc23704fc32ad8669a8f71965ffdf635ecc60d3c571ffbd3e56,DVAZVKHC6VMO4Q,2025-12-01 00:00:00,2025-11-22 00:00:00,ST010
AN000652,1293bc30d910338d33d8ed60465fbeb6890dd89935e3559acbe464409ee03123,DV9I1KJZ68M45N,2025-08-15 00:00:00,2025-02-16 00:00:00,ST012
AN000653,828d9a5a4e63ed059ecb89149cf50e7fc95f0c44a8ec406116f1536d684959bf,DVCSG5J368TITK,2025-04-23 00:00:00,2025-03-16 00:00:00,ST008
AN000654,b7e395343b7d0fb56cdd7da6969e3985d5a3ce8c7b0a602efe36f37a8cd16110,DVRUB2KGCMUKRL,2025-03-11 00:00:00,2025-02-10 00:00:00,ST014
AN000655,d24766f6da7c8f4bfd743189c8cb8261ccf0f8dfcbb3b40fd918736bb9415c49,DVILLRRKISZUNI,2025-09-05 00:00:00,2025-10-16 00:00:00,ST007
AN000656,8194f0b037911fd0be1bd57e5c2150a683b3498a633f5bf8d74e15c9cb152a7f,DV5XQEZ4BOQ0HM,2025-06-22 00:00:00,2025-12-10 00:00:00,ST018
AN000657,24e7b8df10556878922865d57c8fbc868fdab756380dde688f99f031a14cea9a,DVJXF7R9XT6A6D,2024-08-25 00:00:00,2025-03-04 00:00:00,ST009
AN000658,f6001c4cb09e7ca7b9b3ec4f24bdc9bbbee51ee5e386d5d32714e64144ae8052,DVHLWUSA7LF9CQ,2024-06-13 00:00:00,2025-02-07 00:00:00,ST017
AN000659,50af08e91953e94dcc60da03844d48aa2c1a8c92265921d7680e4d7ccd72f0a5,DVDRDVWZCHQ81X,2025-05-02 00:00:00,2025-06-27 00:00:00,ST039
AN000660,11559efcbe9a8ca90d23cd4953ad8c41febe013b60f5d650539daa3a4245ee0f,DVUT9YCWP5MYH3,2024-05-05 00:00:00,2025-05-15 00:00:00,ST012
AN000661,d36e301dd3c2150ba76c880aa3ef484f660fb3624ab01760938946a0c6ae19fa,DV4MZI20Y40F1O,2024-03-25 00:00:00,2025-08-06 00:00:00,ST022
AN000662,09d9a15b911395641c9a1912f445b9baf87ac64fed37693e39c4eaee739e407c,DVACG6NBATEN0K,2024-03-13 00:00:00,2025-05-02 00:00:00,ST009
AN000663,368cb7704bb3f35b8279b54d3b46cfe390c9a7251a281bde21e12ba4cda5f93c,DVHM8P9VFNC8MJ,2025-01-12 00:00:00,2025-05-11 00:00:00,ST034
AN000664,beeee53a414b7e99e074dbfe909c771197ed29c4fe84175cf0b054e9c054da7c,DVWIWG2OK3XC3L,2025-04-09 00:00:00,2025-07-23 00:00:00,ST015
AN000665,a3f184ccb5e6b0c8b1fc62d8e006d18207b540c489359faf54b0f35da51627ef,DVIHVK54RS0QCA,2024-07-11 00:00:00,2025-11-23 00:00:00,ST002
AN000666,37ded01899de9888b68aac0d77a654dab049c4a38a87827f68946f5e3a8605d7,DVA5U8USXEF3QQ,2025-04-23 00:00:00,2026-01-06 00:00:00,ST024
AN000667,42caa27a2e6977d5e4be73a233b12d5b05e506d51ef3d1045c66ee4833910e4b,DVTK1XATHLCZF3,2024-12-09 00:00:00,2025-01-25 00:00:00,ST031
AN000668,b16bea3a6243814dbb7ded18478d21d2129276fdff826ef719be43d4f6c9bc29,DV15T0DZHO7QT4,2025-09-08 00:00:00,2025-05-24 00:00:00,ST014
AN000669,42ad735d6dc7e75e62e331ff32b49fec7126c3a486cb9574cd4bc98dbb1072f6,DVYYPHESKFHH4L,2025-04-08 00:00:00,2025-02-13 00:00:00,ST023
AN000670,ec10ca5c7b7e43c80056d96d9c8c124ec8483c6025fa25674cf6c9acfb50e793,DV1UOOIIXLAGGZ,2025-10-25 00:00:00,2025-09-17 00:00:00,ST026
AN000671,e3e4a1290672419ea3357250c69b8985ff427276e11da60007a376b9e092c078,DV4TTD4ATGQVW6,2024-09-10 00:00:00,2025-06-11 00:00:00,ST017
AN000672,478753601bee1ea50afdac10bab85f8d7faff7e470773d011e3311c2bc98baaf,DV3WDADV75ZBEM,2025-10-04 00:00:00,2025-10-07 00:00:00,ST036
AN000673,83411f740746222f465e222c29862db47a2037674867cacaad4b29e953aed775,DV1X1WALTA8X2M,2025-10-12 00:00:00,2025-02-21 00:00:00,ST034
AN000674,13e432f7b694c5440f556d9d995a6e2d51e362261e1dde0ead05e46ff5eaab70,DVLWAAXXWT4WPK,2025-10-15 00:00:00,2025-03-31 00:00:00,ST013
AN000675,b0db399812acadb542b55eefe259971bc8c4797aab74752315c0f6329bfad4a3,DVAAS13L8B1OR6,2025-11-02 00:00:00,2025-06-12 00:00:00,ST025
AN000676,c3ae1d911a8aa3f03766d7d22f09d6b996f7bf9204215d634286afcf8c8e3d89,DV67PMJ6CXLDBS,2024-04-21 00:00:00,2025-04-16 00:00:00,ST005
AN000677,9d02924e384d7a7aa2dd0eb7bb1794356df7e48b08606328c307b0d94c5bc03a,DVIOFWA97GUVX8,2025-01-25 00:00:00,2025-09-30 00:00:00,ST025
AN000678,a2762302b5aa60a48a06794955b4ce0954d4e257991ab908fea19193def9d8e3,DVL4WGE154EP8N,2025-04-20 00:00:00,2025-06-24 00:00:00,ST007
AN000679,d68882bf9546bfd8298c0c199f64c0a705baa15a6372cd23f794c7480da97af8,DVKRIJK44XBD2P,2025-08-17 00:00:00,2025-08-06 00:00:00,ST002
AN000680,ca135bb5da8695d780be81b774a1541d9da0d16a6aa4a120e1558f2a890b18ce,DVSXQT9STE12OZ,2025-05-20 00:00:00,2025-02-24 00:00:00,ST039
AN000681,ffd7d6fec20b622ae35e0551f8c17a9321376942e68effa3c7bdc1936d1b8563,DVPPE93ILEN9FI,2024-07-30 00:00:00,2025-09-22 00:00:00,ST027
AN000682,36f01bf22159f4ca0f55de15fd9b0c8758909600d61cc6f8cef5e0fe2e99610f,DVTR2FK2ROXBPQ,2025-06-30 00:00:00,2025-09-13 00:00:00,ST026
AN000683,5e2825de81497ab08b35e5ddc77d0f2e15ccd237192d23d48fab61047a1d4360,DVXKFOEAGLN0SD,2025-07-22 00:00:00,2025-10-01 00:00:00,ST023
AN000684,c98f1e3af89bb52856efab69f028134608a4f1feb0e657caab4e3f781d901068,DV7F1WFW29A6UK,2024-08-07 00:00:00,2025-01-13 00:00:00,ST013
AN000685,3a083e527773e1f58a37a2ba98db7e2cd9689fe4e9c399ffc5853cfcef6e1894,DVPNAYEVH725BG,2025-08-24 00:00:00,2025-02-14 00:00:00,ST022
AN000686,8efca8c7ddbf6fdf5ecfa702d1304265ee4f41ba530e6112382717f3adac4f5d,DVW49LK1AFKVQD,2024-03-02 00:00:00,2026-01-03 00:00:00,ST034
AN000687,ac8761868ca94f48a788625fdfc28889c54065fbab3156e68883e6aee130eccc,DVOU1RA9VI2OXE,2025-07-16 00:00:00,2025-07-07 00:00:00,ST033
AN000688,8b5b2cc06cfaaa55c2ec445cfd6780f3327e1fd5be4096dbdd8326d2590d52b5,DVMPIKSRAUF7HR,2025-02-06 00:00:00,2025-06-04 00:00:00,ST012
AN000689,4b09559c147747a6d3e33399c9d301aa030941f3cecabcd488b7f2a3c4864860,DV47HAN4U4TN45,2025-03-10 00:00:00,2025-05-21 00:00:00,ST010
AN000690,b508b608c3a48c01dda40456344ffc86414959e2254e1753410705122756d3da,DVRQ7TL8HNXOVC,2025-05-17 00:00:00,2025-01-14 00:00:00,ST006
AN000691,e5299c364836bb5d8384c88ed5471a6cf7fdab8ed620ae1b496db18e2c396a7e,DVW21UST4JNZG2,2024-05-12 00:00:00,2025-06-15 00:00:00,ST023
AN000692,a0f8b500ff5303bdecd025fb735f3a8917ee2eddd3d776b4bb488176e8de82d1,DV6UMDS4WV6XKW,2024-12-13 00:00:00,2025-06-29 00:00:00,ST039
AN000693,f4a236272fbefebd72b99bfb4930d5e2b40e56c16343eb24915243311ea21da1,DVU4Y61RGXP35Z,2024-08-09 00:00:00,2025-01-14 00:00:00,ST023
AN000694,8de7d7fd8d34647942d92574eef86851bca01f992fe85a047d05c163a89b97d7,DVETDMTZLM37DU,2025-05-30 00:00:00,2025-11-07 00:00:00,ST013
AN000695,5b6cd9c00c0339abd37566773436fbe7b1155f9ea556d04d8be1da5a7d814d63,DVNKD0B39IM124,2025-12-25 00:00:00,2025-02-06 00:00:00,ST039
AN000696,0889c4659d0377c52f79ef9eee71008fe451bd794e9f144cfae0a22633098f3f,DV9SRUHRIMYO00,2025-05-22 00:00:00,2025-04-09 00:00:00,ST015
AN000697,accdae4f0d8cfcc721d23abd53cd7681e6882a91877f274e7cacd47cb0b808e4,DV1QVYREY0ILYE,2024-12-30 00:00:00,2025-07-16 00:00:00,ST001
AN000698,61a5730bb74afc8709e288fccd350115661f0742dc2d325551f6bffa7af7c4cd,DV99XTE4BX0NHU,2024-06-02 00:00:00,2025-11-11 00:00:00,ST006
AN000699,f3d376049290dbcb59911d60d284de8bde158d29844b68cad0147d72d11ce574,DV2CXKCZ2E1U6O,2024-08-21 00:00:00,2025-11-10 00:00:00,ST006
AN000700,5e7206ea1da3b69aac04e39d49d97f48ed3481de9272941d35dcb595bb611cdd,DVEAD2C9SBU9C3,2025-09-06 00:00:00,2025-08-26 00:00:00,ST019
AN000701,ef4dc88e64a97c7650061c4bae392b06596fe092c3d74b88d5df02f66053d7c1,DV5MTXHQAYLOAI,2025-11-01 00:00:00,2026-01-09 00:00:00,ST021
AN000702,91efbd6f00db63ec5340e02908ce4a532d92919f1b85fcb8bcab2434c43c808b,DVTY55EJHPQDBI,2025-07-20 00:00:00,2025-07-14 00:00:00,ST036
AN000703,a253ef44cb69f49b071c234f615a7949b328fa3cf0a73bdf49b034dd2132bafb,DVE28O24H8NON7,2025-10-29 00:00:00,2025-12-25 00:00:00,ST028
AN000704,1e6013c79fbdeb3df34507553ad3c88abca6f8f884ead3a0b1c431ada778b406,DVJRKJFGJHJG6B,2025-03-07 00:00:00,2025-11-10 00:00:00,ST018
AN000705,acf4d70bec67fcab05f9f0ec5e77734a711460f34e279aa706564206ae7d1f3c,DVILEADFB3HKUV,2024-03-05 00:00:00,2025-03-11 00:00:00,ST033
AN000706,634c8966491e980decb20636af078df7210a4d89d9a0f11855e581d269bd774f,DVQ1C729P3YZEC,2025-05-08 00:00:00,2025-03-31 00:00:00,ST028
AN000707,4e0fdfe124e0c3578cbba2db136a84705e51d4925d388dc57f6ce0c7498fb8c6,DV2AE3Q8GYMX8J,2025-04-14 00:00:00,2025-02-16 00:00:00,ST029
AN000708,55d5b3711716d51ed860b475c27b715e06be30eb7fa794a34843376d5f8452e7,DVYGVQ0BDK46P6,2024-01-11 00:00:00,2025-03-03 00:00:00,ST038
AN000709,e6b64e5385f2caa03c38e4445e5e10a8c839c289f75d9ee62168f9b80042fbc0,DV49OP2LG96PKU,2024-12-16 00:00:00,2025-08-18 00:00:00,ST004
AN000710,5d86647343b2c4c66967af303a4eca784eca305003c56321f7968a91483344da,DVG5FQB0GVG6ZE,2024-11-14 00:00:00,2025-04-29 00:00:00,ST022
AN000711,ca2bf46dbe4c1f1511a502452220937e2fd5281530472ec85b7e309fe2ebeb22,DVEPM4F8TT921P,2025-03-02 00:00:00,2025-05-26 00:00:00,ST031
AN000712,1d301a3f94ee8ec8a4342be3983ba4235ae3b9142984627152069d0df9fef0c7,DVDCTGCQSIP4RJ,2024-03-27 00:00:00,2025-07-12 00:00:00,ST023
AN000713,bdbcd8d9480672b6bb146899817d3e2f00530c4d771d60449a186f94a230f638,DVJQXMA6C7OIJC,2024-01-22 00:00:00,2025-07-26 00:00:00,ST015
AN000714,ef30d54d544b06940523fd6e009baccc33fbd7421b97b521b29c08f0f8742abd,DVEHZJXTRUYAT6,2025-01-03 00:00:00,2025-02-10 00:00:00,ST001
AN000715,ff29f1b0443fede4c57019d3f549cf73cbe7f2d6b51bf508cb9ffa12df3db6ee,DVMNL4A1AREBHO,2025-09-11 00:00:00,2025-02-22 00:00:00,ST020
AN000716,f3b85610a58d5b72fa45e8552f7ea7fc8da319ae458a76b66609d3746fd9c32e,DVAGVW4EYEL1B6,2024-10-06 00:00:00,2025-05-14 00:00:00,ST005
AN000717,238f4d09c1048f209282e0083f57c74f6b036bada688fe8b978a33c78c03d304,DVNA0Y8Y7RNXAU,2025-11-06 00:00:00,2025-06-17 00:00:00,ST009
AN000718,32e3e475f5762487dc3be3194b6acfd15677336298e937db48d008b4b41b8cfc,DV1BKHAOLQ3ICJ,2025-02-01 00:00:00,2025-06-11 00:00:00,ST009
AN000719,adbc93d53a6bf86bd98a7832e0ae1f90795db4b2227d8a1441e08f1be9d42f9a,DVGB6ZHS6OQTRI,2025-01-12 00:00:00,2025-08-07 00:00:00,ST018
AN000720,9813286b225d80c613862b1bd052b67d21c6c42a87500e1e15dc621f8b0d224b,DVV51AJGNT05RV,2025-03-06 00:00:00,2025-09-18 00:00:00,ST004
AN000721,df7c0bc412c139c7bacec47ed355f50d84db29a67da1b8a929dcb834eebbbc71,DVXG52FC6DT6MD,2024-07-29 00:00:00,2025-01-02 00:00:00,ST026
AN000722,fe774a40f2ff0e2924c3ad4795d11193368cd98bc73dffc10a0a324b4f525794,DVINKQC8K590JV,2025-05-31 00:00:00,2025-10-10 00:00:00,ST038
AN000723,f3bcb069462475ed2701115c5d938b8e9b44ad2983a77e02e7fe8f7b397e4c33,DV76R7RNUHG0YN,2025-07-08 00:00:00,2025-05-19 00:00:00,ST040
AN000724,2751b50a5e22bf57e5357f8513983dfb74b90f06b8be8211f18d304f9bb30894,DVO8LF6QY3KCSV,2024-03-24 00:00:00,2025-02-08 00:00:00,ST029
AN000725,0920c37cf8295febad218ae0ee7f1a51b9099586665c6977e999e4485e9071ca,DVBJ5LULC7LX6J,2025-04-27 00:00:00,2025-02-25 00:00:00,ST023
AN000726,dca0f6d4e9481788c6da691f8e215b8a7107850348c3c6e1d4444e962c39a080,DVXHEFPESVDZDS,2025-06-05 00:00:00,2025-02-07 00:00:00,ST017
AN000727,c34bfe218e10d21c9852428b9a8774f466f650913e01e2f11938191f5f00a6a8,DVRY2CUO9H8LHW,2024-10-05 00:00:00,2025-05-10 00:00:00,ST035
AN000728,acd438c13bbb4a3a499086545b80b4248f6d5643fc599f6d0d7deb8b257e48ce,DVZDV92FLCACOC,2025-11-24 00:00:00,2025-04-03 00:00:00,ST032
AN000729,ea6f43c3dcd3af50d380362eb8b328cd8e180027fc336301906a0ef497f6b818,DVEM3MLEYKGNSI,2024-10-25 00:00:00,2025-03-31 00:00:00,ST019
AN000730,5056b54fe01fc25a89db71c88a9589ad05df47fbe653595132b4b2a3fd05c0d9,DVWQ26V4XY8NK7,2025-09-15 00:00:00,2025-02-27 00:00:00,ST019
AN000731,fce29952006b14f1336c593ee9257952f2529dddcf26dfdb8cdf0be4f25ae621,DVKCQO0A0WO8F4,2025-08-11 00:00:00,2025-05-14 00:00:00,ST031
AN000732,3c91524f8fa6abca42d2c62befb9f526eb9d1c0e726cc0d32c6af1f04fb11150,DV08D6LJTO3Q1J,2025-09-08 00:00:00,2025-07-03 00:00:00,ST018
AN000733,e70fcb5ec56e129866e2a88fab93dcae777542c7afa699f88a1b761a39080a7c,DVLR1WUHQ63RY6,2024-07-21 00:00:00,2025-11-03 00:00:00,ST009
AN000734,73169c5ee64c36cfc159a3dc903abfbe8fb71ea4e690c0ec2bf1c5cb9cfabade,DVEOUO8E69V1XP,2024-08-04 00:00:00,2025-05-30 00:00:00,ST036
AN000735,ad5ab0f8ffa0d264a6219e7b367ba03e1733896fbd5552a34524c5bb72952ffd,DVAD1ZTWIV3RSN,2024-06-21 00:00:00,2025-08-02 00:00:00,ST027
AN000736,bafb8c513de868c76b8d34993c078d5716922325002f63ddb583c82a25831422,DVYM2KGLKP7IIX,2024-11-23 00:00:00,2025-09-08 00:00:00,ST001
AN000737,e5ef0d9c153e84891f2513e32f6264f7163d030e0c635af7d09da3e420fb8291,DVH7XAYIKS1CLK,2024-01-22 00:00:00,2026-01-12 00:00:00,ST003
AN000738,ecba81d818b1e4cf79a91254bf4e67785446aca6da60e102c8fe6c2150e7d1e7,DVOY49KVW3LEKP,2025-11-19 00:00:00,2025-07-12 00:00:00,ST021
AN000739,237a72cc1511d48c01c9e7bf6eeb3cc1f2d58c3b5bc5d509d858eaf559531bd4,DVTD2HBOHGA8Z2,2024-09-01 00:00:00,2025-01-02 00:00:00,ST038
AN000740,4ccfc1a7264981d10ccfffe99bbe54d1103631db7ade32c9ceaad0c6bad368af,DV442KP40DELN7,2024-09-20 00:00:00,2025-08-22 00:00:00,ST006
AN000741,857f6567319de1104e92a40be58d8b16e7708f04586adf477ae9d6fbaa2d4d6c,DVWGPLGLEBG8FZ,2025-11-19 00:00:00,2025-05-30 00:00:00,ST036
AN000742,d167df82b16a5976b8c653e2b149232a763ed89458c2bd52b46863e0a9a4bd13,DVV2QGJSMFT7YY,2025-03-31 00:00:00,2025-01-12 00:00:00,ST001
AN000743,29f4e1a08d210cfb84be12f25a684c1299448febb410250166f25bb32f238875,DVB1GSBSELFNFY,2025-02-10 00:00:00,2025-12-13 00:00:00,ST017
AN000744,f996f4401241c97be6638f43e6e862dd87542d31ac40ff77c26c22dcfb5f8407,DVU4KKM363AQO2,2025-04-01 00:00:00,2025-02-12 00:00:00,ST009
AN000745,64eed570a0f3ecb29fdf9748a4f030b104ce25493665f72c88025e3d85edde8d,DV6YLHJJ2EYBTB,2025-10-29 00:00:00,2025-10-07 00:00:00,ST031
AN000746,a0d61c1c32ebc3c1e0e7db3c2125b063d59bdf1e5dc53b59819c159f8d0fdfd1,DVI3QN7AHBU7DW,2024-06-25 00:00:00,2025-07-11 00:00:00,ST021
AN000747,bbdb8e68ba8d16e58ea2600bf26e2bc2aa53c85613c30e09ef01649cb0e61ec3,DVGHYD1TI786D8,2024-02-06 00:00:00,2025-12-18 00:00:00,ST010
AN000748,3bee9cb68d856c7042f8826c454e1aa42878b604399ca3bbab29f3513a9286ad,DVFSN7V8S2T2YX,2025-02-17 00:00:00,2025-05-02 00:00:00,ST012
AN000749,f3be85333e9183b1334c0219bea11842bb2f49c70e3505179ba7ab876b11026f,DV0J9CGDXE0ZZ2,2025-01-21 00:00:00,2025-09-15 00:00:00,ST002
AN000750,20677ac5b75ef00648e3d4f5250dbd8d223c5918a04a43b01d1e90f6d6223472,DV6A0NIPMVV4MS,2024-06-03 00:00:00,2025-04-19 00:00:00,ST002
